CityName,VehicleTypeId,Description,Year,Month,Count,Amount
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,4,1812,29915209
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2015,4,6,39127
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,4,16,454972
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,4,150,1464539
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2015,4,2,37416
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2015,4,5,111946
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,4,6,160136
Surat,16,TRAILER MORE THAN 12 TON,2015,4,1,61040
Surat,18,CRANE,2015,4,1,28400
Surat,19,LOADER                                       ,2015,4,2,103480
Surat,21,TEMPO,2015,4,221,652061
Surat,1,MOPED/SCOOTER                                ,2015,5,5350,5552496
Surat,2,MOTOR CYCLE                                  ,2015,5,4859,6043269
Surat,3,AUTO RICKSHAW,2015,5,145,401410
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,5,2215,35407801
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,5,27,961188
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,5,119,1259588
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2015,5,2,47580
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,5,13,325343
Surat,16,TRAILER MORE THAN 12 TON,2015,5,1,50000
Surat,17,EXCAVATOR,2015,5,1,51900
Surat,18,CRANE,2015,5,1,29000
Surat,19,LOADER                                       ,2015,5,4,162025
Surat,21,TEMPO,2015,5,174,509029
Surat,1,MOPED/SCOOTER                                ,2015,6,4593,4762172
Surat,2,MOTOR CYCLE                                  ,2015,6,4719,6023923
Surat,3,AUTO RICKSHAW,2015,6,149,417049
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,6,2130,33716489
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2015,6,2,23877
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,6,54,1642847
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,6,127,1214648
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,6,8,248945
Surat,19,LOADER                                       ,2015,6,8,320900
Surat,21,TEMPO,2015,6,227,669379
Surat,1,MOPED/SCOOTER                                ,2015,7,5252,5459681
Surat,2,MOTOR CYCLE                                  ,2015,7,4820,5931033
Surat,3,AUTO RICKSHAW,2015,7,170,471882
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,7,1673,27575238
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,7,20,674769
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,7,131,1346992
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2015,7,1,18538
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,7,9,170841
Surat,18,CRANE,2015,7,8,282550
Surat,21,TEMPO,2015,7,181,540268
Surat,1,MOPED/SCOOTER                                ,2015,8,5567,5796332
Surat,2,MOTOR CYCLE                                  ,2015,8,4630,6005896
Surat,3,AUTO RICKSHAW,2015,8,384,1074162
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,8,1738,28089101
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,8,15,485517
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,8,86,932391
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2015,8,1,18173
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2015,8,1,20449
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,8,5,97479
Surat,19,LOADER                                       ,2015,8,3,136868
Surat,21,TEMPO,2015,8,169,499311
Surat,1,MOPED/SCOOTER                                ,2015,9,4613,4831246
Surat,2,MOTOR CYCLE                                  ,2015,9,4126,5408156
Surat,3,AUTO RICKSHAW,2015,9,264,737700
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,9,1971,33017698
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,9,20,493584
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,9,139,1245814
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2015,9,2,51675
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,9,5,161980
Surat,17,EXCAVATOR,2015,9,1,6895
Surat,19,LOADER                                       ,2015,9,2,101410
Surat,21,TEMPO,2015,9,132,384954
Surat,1,MOPED/SCOOTER                                ,2015,10,5491,5724557
Surat,2,MOTOR CYCLE                                  ,2015,10,5897,7539517
Surat,3,AUTO RICKSHAW,2015,10,302,842721
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,10,2672,48632608
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,10,13,324181
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,10,160,1431110
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2015,10,2,30843
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,10,7,214264
Surat,18,CRANE,2015,10,3,75720
Surat,19,LOADER                                       ,2015,10,1,16000
Surat,21,TEMPO,2015,10,214,642842
Surat,1,MOPED/SCOOTER                                ,2015,11,6352,6697340
Surat,2,MOTOR CYCLE                                  ,2015,11,7793,9832035
Surat,3,AUTO RICKSHAW,2015,11,281,793204
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,11,3128,53261830
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2015,11,1,18785
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,11,12,356991
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,11,140,1401817
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2015,11,7,167884
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,11,19,481710
Surat,18,CRANE,2015,11,1,56500
Surat,19,LOADER                                       ,2015,11,1,52780
Surat,21,TEMPO,2015,11,67,219213
Surat,1,MOPED/SCOOTER                                ,2015,12,5177,5421772
Surat,2,MOTOR CYCLE                                  ,2015,12,6385,8130920
Surat,3,AUTO RICKSHAW,2015,12,209,589892
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,12,2419,41557777
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,12,10,381957
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,12,121,1259149
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2015,12,3,57637
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,12,4,143498
Surat,18,CRANE,2015,12,2,82180
Surat,19,LOADER                                       ,2015,12,3,157593
Surat,21,TEMPO,2015,12,412,1193698
Surat,1,MOPED/SCOOTER                                ,2016,1,4918,5151098
Surat,2,MOTOR CYCLE                                  ,2016,1,5332,6775038
Surat,3,AUTO RICKSHAW,2016,1,176,501179
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,1,2120,37231368
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2016,1,1,15976
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,1,21,396184
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,1,160,1580407
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,1,2,43230
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,1,3,126298
Surat,12,TRAILER UPTO 2 TON,2016,1,2,5060
Surat,14,TRAILER 4 TO 8 TON,2016,1,1,2891
Surat,17,EXCAVATOR,2016,1,2,176341
Surat,18,CRANE,2016,1,1,43555
Surat,19,LOADER                                       ,2016,1,17,928023
Surat,21,TEMPO,2016,1,183,540009
Surat,1,MOPED/SCOOTER                                ,2016,2,5438,5710156
Surat,2,MOTOR CYCLE                                  ,2016,2,5938,7640816
Surat,3,AUTO RICKSHAW,2016,2,302,872611
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,2,2442,41526661
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,2,7,198192
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,2,198,1938317
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,2,1,19260
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,2,16,514019
Surat,18,CRANE,2016,2,1,29600
Surat,19,LOADER                                       ,2016,2,3,186364
Surat,21,TEMPO,2016,2,231,693744
Surat,1,MOPED/SCOOTER                                ,2016,3,6030,6329850
Surat,2,MOTOR CYCLE                                  ,2016,3,6140,8058979
Surat,3,AUTO RICKSHAW,2016,3,306,894714
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,3,2330,40936670
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,3,18,543545
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,3,180,1701625
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,3,2,47238
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,3,1,50085
Surat,12,TRAILER UPTO 2 TON,2016,3,4,7130
Surat,19,LOADER                                       ,2016,3,1,20152
Surat,21,TEMPO,2016,3,209,621564
Surat,1,MOPED/SCOOTER                                ,2016,4,5603,5937039
Surat,2,MOTOR CYCLE                                  ,2016,4,5994,8147151
Surat,3,AUTO RICKSHAW,2016,4,221,653518
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,4,2081,40767457
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,4,45,2584062
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,4,135,1398110
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2016,4,2,31607
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,4,5,153934
Surat,13,TRAILER 2 TO 4 TON,2016,4,2,16222
Surat,19,LOADER                                       ,2016,4,3,156800
Surat,21,TEMPO,2016,4,75,244397
Surat,1,MOPED/SCOOTER                                ,2016,5,5886,6240460
Surat,2,MOTOR CYCLE                                  ,2016,5,5419,6926706
Surat,3,AUTO RICKSHAW,2016,5,148,437943
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,5,2103,35818578
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,5,20,515591
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,5,130,1217850
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2016,5,1,17617
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,5,3,66795
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,5,42,1173575
Surat,12,TRAILER UPTO 2 TON,2016,5,4,12262
Surat,15,TRAILER 8 TO 12 TON,2016,5,2,2922
Surat,18,CRANE,2016,5,1,29757
Surat,19,LOADER                                       ,2016,5,2,45096
Surat,21,TEMPO,2016,5,317,922086
Surat,1,MOPED/SCOOTER                                ,2016,6,6480,6853161
Surat,2,MOTOR CYCLE                                  ,2016,6,5727,7176487
Surat,3,AUTO RICKSHAW,2016,6,190,567377
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,6,2296,40385592
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2016,6,2,20812
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,6,53,1736700
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,6,102,947612
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,6,5,112480
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,6,1,40500
Surat,12,TRAILER UPTO 2 TON,2016,6,1,1103
Surat,13,TRAILER 2 TO 4 TON,2016,6,1,3461
Surat,18,CRANE,2016,6,1,29620
Surat,19,LOADER                                       ,2016,6,1,52500
Surat,20,WHEEL DOZER                                  ,2016,6,1,22515
Surat,21,TEMPO,2016,6,142,418541
Surat,1,MOPED/SCOOTER                                ,2016,7,6189,6553223
Surat,2,MOTOR CYCLE                                  ,2016,7,5380,6884072
Surat,3,AUTO RICKSHAW,2016,7,297,886589
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,7,2011,33663871
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,7,34,1046134
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,7,182,1634765
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,7,2,37570
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,7,2,98456
Surat,18,CRANE,2016,7,1,51300
Surat,21,TEMPO,2016,7,206,609802
Surat,1,MOPED/SCOOTER                                ,2016,8,6025,6354447
Surat,2,MOTOR CYCLE                                  ,2016,8,5610,7192371
Surat,3,AUTO RICKSHAW,2016,8,254,763944
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,8,2049,35900571
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2016,8,2,43998
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,8,27,771405
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,8,86,818235
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2016,8,1,18905
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,8,1,13859
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,8,25,1017250
Surat,17,EXCAVATOR,2016,8,3,97925
Surat,19,LOADER                                       ,2016,8,4,185712
Surat,21,TEMPO,2016,8,141,425361
Surat,22,ROLLER,2016,8,20,466517
Surat,1,MOPED/SCOOTER                                ,2016,9,5798,6227790
Surat,2,MOTOR CYCLE                                  ,2016,9,5858,7614418
Surat,3,AUTO RICKSHAW,2016,9,377,1134464
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,9,2357,39443707
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2016,9,3,27097
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,9,4,117775
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,9,171,1518105
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,9,2,49864
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,9,1,40690
Surat,17,EXCAVATOR,2016,9,2,58346
Surat,19,LOADER                                       ,2016,9,4,210005
Surat,21,TEMPO,2016,9,198,608547
Surat,1,MOPED/SCOOTER                                ,2016,10,4263,4554467
Surat,2,MOTOR CYCLE                                  ,2016,10,4258,5835325
Surat,3,AUTO RICKSHAW,2016,10,351,1054154
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,10,3502,67140846
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2016,10,4,25304
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2016,10,3,41457
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,10,18,539724
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,10,202,1856744
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2016,10,4,62815
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,10,5,95250
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,10,7,148759
Surat,18,CRANE,2016,10,3,137760
Surat,19,LOADER                                       ,2016,10,1,22781
Surat,21,TEMPO,2016,10,200,616619
Surat,1,MOPED/SCOOTER                                ,2016,11,8625,9207723
Surat,2,MOTOR CYCLE                                  ,2016,11,9487,12266731
Surat,3,AUTO RICKSHAW,2016,11,453,1373419
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,11,3789,64245569
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2016,11,7,52995
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2016,11,11,65439
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,11,35,1565573
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,11,190,1700234
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2016,11,1,12000
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2016,11,4,112236
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,11,1,2913
Surat,18,CRANE,2016,11,1,56000
Surat,19,LOADER                                       ,2016,11,2,104580
Surat,21,TEMPO,2016,11,120,395395
Surat,22,ROLLER,2016,11,2,53049
Surat,1,MOPED/SCOOTER                                ,2016,12,5861,6275209
Surat,2,MOTOR CYCLE                                  ,2016,12,6458,8207785
Surat,3,AUTO RICKSHAW,2016,12,185,567152
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2016,12,1845,28494133
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2016,12,3,22368
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2016,12,1,16368
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2016,12,77,3191283
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2016,12,108,1010636
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2016,12,1,13018
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2016,12,4,199828
Surat,12,TRAILER UPTO 2 TON,2016,12,2,5476
Surat,13,TRAILER 2 TO 4 TON,2016,12,1,2100
Surat,19,LOADER                                       ,2016,12,1,26017
Surat,21,TEMPO,2016,12,475,1437674
Surat,1,MOPED/SCOOTER                                ,2017,1,4444,4808000
Surat,2,MOTOR CYCLE                                  ,2017,1,4890,6575532
Surat,3,AUTO RICKSHAW,2017,1,145,445074
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,1,2421,37257977
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2017,1,1,7781
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,1,65,2397284
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,1,100,896802
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,1,4,93750
Surat,13,TRAILER 2 TO 4 TON,2017,1,1,1065
Surat,17,EXCAVATOR,2017,1,2,118000
Surat,18,CRANE,2017,1,1,30800
Surat,19,LOADER                                       ,2017,1,1,50500
Surat,21,TEMPO,2017,1,138,462838
Surat,1,MOPED/SCOOTER                                ,2017,2,4548,4927269
Surat,2,MOTOR CYCLE                                  ,2017,2,5440,7156582
Surat,3,AUTO RICKSHAW,2017,2,237,730969
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,2,2245,36497387
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2017,2,1,5636
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,2,34,1257723
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,2,80,657818
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2017,2,2,32518
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,2,3,103692
Surat,13,TRAILER 2 TO 4 TON,2017,2,3,3867
Surat,17,EXCAVATOR,2017,2,2,43700
Surat,18,CRANE,2017,2,1,29703
Surat,19,LOADER                                       ,2017,2,5,371999
Surat,21,TEMPO,2017,2,225,1236833
Surat,1,MOPED/SCOOTER                                ,2017,3,6595,7117883
Surat,2,MOTOR CYCLE                                  ,2017,3,7097,8949261
Surat,3,AUTO RICKSHAW,2017,3,354,1092667
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,3,2581,46109078
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2017,3,1,17156
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2017,3,1,14598
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,3,163,6283919
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,3,127,1286666
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,3,4,83638
Surat,13,TRAILER 2 TO 4 TON,2017,3,5,12913
Surat,19,LOADER                                       ,2017,3,5,166544
Surat,21,TEMPO,2017,3,238,809857
Surat,1,MOPED/SCOOTER                                ,2017,4,6028,6429817
Surat,2,MOTOR CYCLE                                  ,2017,4,7634,9990036
Surat,3,AUTO RICKSHAW,2017,4,291,908435
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,4,2723,47327276
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,4,40,1557751
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,4,115,1076079
Surat,12,TRAILER UPTO 2 TON,2017,4,4,5120
Surat,13,TRAILER 2 TO 4 TON,2017,4,1,1725
Surat,18,CRANE,2017,4,2,89506
Surat,19,LOADER                                       ,2017,4,2,45452
Surat,21,TEMPO,2017,4,218,875217
Surat,1,MOPED/SCOOTER                                ,2017,5,6875,7445525
Surat,2,MOTOR CYCLE                                  ,2017,5,6469,8357454
Surat,3,AUTO RICKSHAW,2017,5,164,515313
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,5,2418,43344929
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,5,12,402746
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,5,107,1792448
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2017,5,2,24277
Surat,12,TRAILER UPTO 2 TON,2017,5,1,1000
Surat,13,TRAILER 2 TO 4 TON,2017,5,1,1066
Surat,21,TEMPO,2017,5,588,2345355
Surat,1,MOPED/SCOOTER                                ,2017,6,6487,7040599
Surat,2,MOTOR CYCLE                                  ,2017,6,5880,8011890
Surat,3,AUTO RICKSHAW,2017,6,129,412006
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,6,2348,41005435
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2017,6,1,7551
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2017,6,4,82857
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,6,26,1387613
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,6,178,1783247
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2017,6,2,54543
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,6,4,246358
Surat,12,TRAILER UPTO 2 TON,2017,6,2,5091
Surat,14,TRAILER 4 TO 8 TON,2017,6,1,1038
Surat,18,CRANE,2017,6,3,118240
Surat,19,LOADER                                       ,2017,6,2,111200
Surat,21,TEMPO,2017,6,148,485455
Surat,1,MOPED/SCOOTER                                ,2017,7,9797,10739148
Surat,2,MOTOR CYCLE                                  ,2017,7,8126,10595164
Surat,3,AUTO RICKSHAW,2017,7,243,776562
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,7,2466,41529694
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,7,37,1475102
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,7,169,1780899
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2017,7,1,23368
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2017,7,4,196700
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,7,1,70556
Surat,13,TRAILER 2 TO 4 TON,2017,7,2,4553
Surat,18,CRANE,2017,7,3,121178
Surat,19,LOADER                                       ,2017,7,3,166969
Surat,21,TEMPO,2017,7,278,942943
Surat,1,MOPED/SCOOTER                                ,2017,8,1558,1672104
Surat,2,MOTOR CYCLE                                  ,2017,8,1374,1937814
Surat,3,AUTO RICKSHAW,2017,8,264,825783
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,8,2456,49021538
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2017,8,1,8797
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,8,5,160266
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,8,181,1743028
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2017,8,2,61050
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,8,1,33890
Surat,13,TRAILER 2 TO 4 TON,2017,8,1,2800
Surat,18,CRANE,2017,8,2,50622
Surat,19,LOADER                                       ,2017,8,1,55700
Surat,21,TEMPO,2017,8,80,294784
Surat,22,ROLLER,2017,8,1,1227
Surat,1,MOPED/SCOOTER                                ,2017,9,8762,9285743
Surat,2,MOTOR CYCLE                                  ,2017,9,8309,10783101
Surat,3,AUTO RICKSHAW,2017,9,205,639579
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,9,3141,61644497
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,9,8,236466
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,9,192,1839122
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2017,9,8,208675
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2017,9,3,110846
Surat,18,CRANE,2017,9,1,30000
Surat,19,LOADER                                       ,2017,9,3,79700
Surat,21,TEMPO,2017,9,104,363420
Surat,22,ROLLER,2017,9,1,50500
Surat,1,MOPED/SCOOTER                                ,2017,10,6269,6696258
Surat,2,MOTOR CYCLE                                  ,2017,10,6698,8677164
Surat,3,AUTO RICKSHAW,2017,10,223,696400
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2017,10,3183,57111477
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2017,10,5,112555
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2017,10,236,2361257
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2017,10,7,118431
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2017,10,3,73582
